NUM_SOLICITUD,SUCURSAL,STATUS_SOLICITUD,APROBACION_TC,TIPO_CTE,LINEA_CREDITO_FINAL,MESES_VENCIDOS,SALDO_CUENTA,CAPACIDAD_TC,INGRESO_INFERIDO,COMPROBANTE_INGRESOS,SEGMENTO_CLIENTE,CLIENTE_CDE,SUMA_LINEAS_REVOLVENTES,NIVEL_RIESGO,CAPACIDAD_PAGO_TOTAL,SOLICITUDES_RECHAZADAS,SCORE_CLIENTE,SCORE_COMPORTAMIENTO,PEOR_MOP_TARJETAS,SUMA_SALDOS_TARJETAS,SUMA_PAGO_MIN_TARJETAS,SUMA_SALDOS_TOTAL,NUM_CREDITOS,EDAD,TIPO_VIVIENDA,ESCOLARIDAD
1145,12119,Aprobada,Aprobado,BUENO,231000,2.0,"189,420",0.18,19547,PROPIEDAD ACTIVO FIJO,Alto A,CLIENTE_BANCO,0,Mínimo,ACEPTABLE,0,260,760,0,0,0,0,0,34,Hipoteca,Posgrado
1146,928,Aprobada,Aprobado,REGULAR,4999,0.0,750,0.85,26546,RECIBOS DE NOMINA,Alto B,CLIENTE_BANCO,0,Mínimo,ACEPTABLE,0,260,795,0,0,0,0,0,34,Hipoteca,Preparatoria
1147,278,Aprobada,Aprobado,REGULAR,9899,0.0,"1,782",0.82,24589,PROPIEDAD ACTIVO FIJO,Alto A,CLIENTE_BANCO,5000,Bajo,ACEPTABLE,0,263,720,1,763,250,0,0,34,Hipoteca,Licenciatura
1148,774,Aprobada,Aprobado,REGULAR,49999,0.0,"19,500",0.61,22988,PROPIEDAD ACTIVO FIJO,Medio A,CLIENTE_BANCO,10400,Mínimo,ACEPTABLE,0,263,756,0,0,0,0,0,34,Renta,Posgrado
1149,4460,Aprobada,Aprobado,BUENO,49999,2.0,"42,999",0.14,18199,PROPIEDAD ACTIVO FIJO,Medio A,CLIENTE_BANCO,86500,Bajo,ACEPTABLE,0,265,750,1,9254,1090,123476,0,34,Hipoteca,Preparatoria
1150,422,Aprobada,Aprobado,BUENO,4999,1.0,"5,749",-0.15,25160,RECIBOS DE NOMINA,Alto C,CLIENTE_BANCO,0,Bajo,ALTO,0,276,705,0,0,0,0,0,34,Propia,Licenciatura
1151,497,Aprobada,Aprobado,REGULAR,49999,0.0,"18,500",0.63,22419,PROPIEDAD ACTIVO FIJO,Medio A,CLIENTE_BANCO,81000,Mínimo,ACEPTABLE,0,288,767,1,4467,1020,0,0,34,Renta,Posgrado
1152,272,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,19772,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,5,89,0,0,0,0,0,0,35,Hipoteca,Posgrado
1153,124,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,26500,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,4,89,0,0,0,0,0,0,35,Renta,Preparatoria
1154,151,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,24496,PAGOS PROV SEMESTRALES PF,,NO_CLIENTE,0,Alto,BAJO,5,89,0,0,0,0,0,0,35,Renta,Preparatoria
1155,8164,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,23253,PROPIEDAD ACTIVO FIJO,,NO_CLIENTE,0,Alto,BAJO,5,89,0,0,0,0,0,0,35,Propia,Preparatoria
1156,7441,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,18167,PROPIEDAD ACTIVO FIJO,,NO_CLIENTE,0,Alto,BAJO,3,90,0,0,768,0,0,0,35,Hipoteca,Preparatoria
1157,4393,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,25066,PROPIEDAD ACTIVO FIJO,,NO_CLIENTE,0,Alto,BAJO,2,90,0,1,60125,2080,0,0,35,Familiares,Posgrado
1158,7989,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,22678,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,2,90,0,0,0,0,0,0,35,Propia,Licenciatura
1159,4534,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,19645,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,1,90,0,0,0,0,0,0,35,Renta,Posgrado
1160,93,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,26276,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,3,90,0,0,0,0,0,0,35,Renta,Posgrado
1161,174,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,25015,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,3,90,0,0,0,0,0,0,35,Propia,Preparatoria
1162,9166,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,23104,PROPIEDAD ACTIVO FIJO,,NO_CLIENTE,0,Alto,BAJO,2,90,0,0,0,0,0,0,35,Propia,Licenciatura
1163,4699,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,18013,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,3,90,0,0,0,0,0,0,35,Renta,Preparatoria
1164,8147,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,25597,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,2,90,0,0,0,0,0,0,35,Propia,Posgrado
1165,729,Cancelada,Rechazado,MALO,0,#N/A,#N/A,#N/A,22532,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,2,91,0,0,0,0,0,0,35,Propia,Posgrado
1166,8175,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,19479,PROPIEDAD ACTIVO FIJO,,NO_CLIENTE,6000,Alto,BAJO,2,91,0,1,1356,250,0,0,35,Familiares,Licenciatura
1167,8166,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,26832,PROPIEDAD ACTIVO FIJO,,NO_CLIENTE,0,Alto,BAJO,4,91,0,0,0,0,0,0,35,Hipoteca,Posgrado
1168,8130,En_proceso,Rechazado,MALO,0,#N/A,#N/A,#N/A,24854,INVERSIONES,Medio D,NO_CLIENTE,0,Alto,BAJO,5,91,0,0,0,0,0,0,35,Renta,Posgrado
1169,4556,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,22908,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,3,92,0,0,0,0,0,0,35,Familiares,Licenciatura
1170,4546,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,18395,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,3,92,0,0,0,0,0,0,35,Hipoteca,Licenciatura
1171,8128,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,25432,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,4,92,0,0,0,0,0,0,35,Hipoteca,Licenciatura
1172,274,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,22341,PROPIEDAD ACTIVO FIJO,,NO_CLIENTE,0,Alto,BAJO,3,92,0,2,51854,5960,0,0,35,Renta,Preparatoria
1173,4669,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,19891,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,2,92,0,0,0,0,0,0,35,Propia,Preparatoria
1174,10025,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,26660,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,5,92,0,0,0,0,0,0,35,Familiares,Preparatoria
1175,8130,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,24644,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,3,92,0,0,0,0,0,0,35,Renta,Licenciatura
1176,7912,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,23393,PROPIEDAD ACTIVO FIJO,,NO_CLIENTE,0,Alto,BAJO,3,92,0,0,0,0,0,0,35,Renta,Preparatoria
1177,4527,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,18276,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,2,92,0,0,0,0,0,0,35,Renta,Posgrado
1178,7582,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,25217,PROPIEDAD ACTIVO FIJO,,NO_CLIENTE,0,Alto,BAJO,3,93,0,0,0,0,0,0,35,Propia,Posgrado
1179,8131,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,22814,PROPIEDAD ACTIVO FIJO,,NO_CLIENTE,0,Alto,BAJO,3,93,0,0,0,0,0,0,35,Hipoteca,Preparatoria
1180,528,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,19763,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,4,93,0,0,0,0,0,0,35,Renta,Posgrado
1181,4718,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,26434,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,5,94,0,0,0,0,0,0,35,Renta,Preparatoria
1182,572,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,25166,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,4,94,0,0,0,0,0,0,35,Hipoteca,Preparatoria
1183,990,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,23243,PROPIEDAD ACTIVO FIJO,,NO_CLIENTE,0,Alto,BAJO,2,94,0,0,4888,0,0,0,35,Propia,Licenciatura
1184,4644,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,18122,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,3,94,0,0,0,0,0,0,35,Propia,Posgrado
1185,336,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,25751,PROPIEDAD ACTIVO FIJO,,NO_CLIENTE,0,Alto,BAJO,4,94,0,0,0,0,0,0,35,Hipoteca,Preparatoria
1186,305,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,22667,PROPIEDAD ACTIVO FIJO,Medio A,CLIENTE_BANCO,5004,Alto,BAJO,5,94,0,0,4366,0,0,0,35,Familiares,Posgrado
1187,256,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,19596,PROPIEDAD ACTIVO FIJO,,NO_CLIENTE,0,Alto,BAJO,4,95,0,0,0,0,0,0,35,Propia,Preparatoria
1188,319,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,26994,PROPIEDAD ACTIVO FIJO,,NO_CLIENTE,0,Alto,BAJO,1,96,0,1,11526,70,32385,0,35,Hipoteca,Posgrado
1189,4393,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,25004,PROPIEDAD ACTIVO FIJO,,NO_CLIENTE,0,Alto,BAJO,1,96,0,0,0,0,0,0,35,Familiares,Posgrado
1190,4603,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,23046,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,1,96,0,0,0,0,0,0,35,Hipoteca,Licenciatura
1191,9172,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,18505,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,3,96,0,0,0,0,0,0,35,Renta,Preparatoria
1192,9147,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,25585,PROPIEDAD ACTIVO FIJO,,NO_CLIENTE,0,Alto,BAJO,4,96,0,0,0,0,0,0,35,Familiares,Licenciatura
1193,166,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,22475,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,2,97,0,0,0,0,0,0,35,Propia,Preparatoria
1194,5187,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,20011,PROPIEDAD ACTIVO FIJO,,NO_CLIENTE,0,Alto,BAJO,4,97,0,1,496,250,0,0,35,Hipoteca,Licenciatura
1195,126,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,26820,PROPIEDAD ACTIVO FIJO,,NO_CLIENTE,0,Alto,BAJO,4,97,0,0,0,0,0,0,35,Propia,Posgrado
1196,4147,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,24792,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,2,97,0,0,0,0,0,0,35,Familiares,Posgrado
1197,59,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,23534,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,1,97,0,0,0,0,0,0,35,Renta,Posgrado
1198,180,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,18386,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,3,97,0,0,0,0,0,0,35,Familiares,Preparatoria
1199,7769,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,25368,RECIBOS DE NOMINA,,NO_CLIENTE,5000,Alto,BAJO,4,97,0,0,3539,0,0,0,35,Renta,Licenciatura
1200,389,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,22951,PROPIEDAD ACTIVO FIJO,,NO_CLIENTE,0,Alto,BAJO,5,97,0,0,0,0,0,0,35,Familiares,Posgrado
1201,6544,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,19882,PROPIEDAD ACTIVO FIJO,,NO_CLIENTE,0,Alto,BAJO,4,97,0,0,0,0,0,0,35,Familiares,Licenciatura
1202,46,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,26593,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,5,98,0,0,0,0,0,0,35,Hipoteca,Posgrado
1203,215,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,25317,PROPIEDAD ACTIVO FIJO,,NO_CLIENTE,0,Alto,BAJO,2,98,0,0,0,0,0,0,35,Propia,Posgrado
1204,163,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,23382,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,2,98,0,0,0,0,0,0,35,Propia,Licenciatura
1205,4896,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,18230,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,3,98,0,0,0,0,5428,0,35,Hipoteca,Licenciatura
1206,269,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,25906,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,2,98,0,0,0,0,0,0,35,Renta,Posgrado
1207,6560,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,22803,PROPIEDAD ACTIVO FIJO,,NO_CLIENTE,0,Alto,BAJO,1,98,0,0,0,0,0,0,35,Renta,Posgrado
1208,9396,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,19714,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,1,98,0,0,0,0,0,0,35,Familiares,Posgrado
1209,7811,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,27156,PROPIEDAD ACTIVO FIJO,,NO_CLIENTE,0,Alto,BAJO,3,98,0,0,0,0,0,0,35,Propia,Licenciatura
1210,9157,En_proceso,Rechazado,MALO,0,#N/A,#N/A,#N/A,25154,INVERSIONES,Alto C,NO_CLIENTE,0,Alto,BAJO,4,98,0,0,0,0,0,0,35,Renta,Licenciatura
1211,4643,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,23184,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,1,99,0,0,0,0,0,0,35,Renta,Preparatoria
1212,9396,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,18617,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,5,99,0,0,0,0,0,0,35,Renta,Posgrado
1213,7512,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,25739,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,4,99,0,0,0,0,0,0,35,Propia,Posgrado
1214,9233,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,22610,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,4,99,0,0,0,0,0,0,35,Hipoteca,Posgrado
1215,358,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,20131,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,2,100,0,0,0,0,32814,0,35,Renta,Licenciatura
1216,7569,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,26981,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,2,100,0,0,0,0,0,0,35,Propia,Preparatoria
1217,4376,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,24941,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,0,100,0,0,0,0,0,0,35,Propia,Preparatoria
1218,98,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,23675,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,2,100,0,0,0,0,2753,0,35,Propia,Licenciatura
1219,9193,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,18497,PROPIEDAD ACTIVO FIJO,,NO_CLIENTE,0,Alto,BAJO,2,101,0,0,0,0,0,0,35,Hipoteca,Posgrado
1220,9260,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,25521,PROPIEDAD ACTIVO FIJO,,NO_CLIENTE,0,Alto,BAJO,1,101,0,0,0,0,0,0,35,Renta,Posgrado
1221,9261,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,23089,PROPIEDAD ACTIVO FIJO,,NO_CLIENTE,0,Alto,BAJO,1,101,0,0,0,0,0,0,35,Familiares,Licenciatura
1222,9175,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,20002,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,0,101,0,0,0,0,3479,0,35,Renta,Posgrado
1223,9209,Pendiente,Pre-Aprobado,MALO,1,#N/A,#N/A,#N/A,26753,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,0,120,0,0,0,0,0,0,35,Familiares,Licenciatura
1224,7804,Pendiente,Pre-Aprobado,MALO,1,#N/A,#N/A,#N/A,25469,PROPIEDAD ACTIVO FIJO,,NO_CLIENTE,0,Alto,BAJO,1,125,0,0,0,0,0,0,35,Hipoteca,Posgrado
1225,7660,Pendiente,Pre-Aprobado,MALO,1,#N/A,#N/A,#N/A,23523,PROPIEDAD ACTIVO FIJO,,NO_CLIENTE,0,Alto,BAJO,0,134,0,0,0,0,0,0,35,Hipoteca,Posgrado
1226,9243,Pendiente,Pre-Aprobado,MALO,1,#N/A,#N/A,#N/A,18340,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,0,142,0,0,0,0,0,0,35,Propia,Licenciatura
1227,7719,Aprobada,Aprobado,BUENO,10300,1.0,"8,755",0.15,26061,RECIBOS DE NOMINA,Medio A,NO_CLIENTE,0,Bajo,ACEPTABLE,1,170,735,0,0,0,0,0,35,Renta,Preparatoria
1228,9208,Aprobada,Aprobado,REGULAR,5000,1.0,"1,900",0.62,22940,INVERSIONES,Alto B,NO_CLIENTE,0,Mínimo,ACEPTABLE,0,173,782,0,0,0,0,0,35,Familiares,Licenciatura
1229,160,Aprobada,Aprobado,REGULAR,11300,2.0,"12,882",-0.14,19832,PROPIEDAD ACTIVO FIJO,Medio A,CLIENTE_BANCO,164199,Alto,ALTO,0,187,622,2,58447,5770,43559,0,35,Hipoteca,Posgrado
1230,8162,Aprobada,Aprobado,BUENO,16800,1.0,"12,600",0.25,27319,RECIBOS DE NOMINA,Medio C,NO_CLIENTE,0,Bajo,ACEPTABLE,0,203,745,0,0,0,71456,0,35,Propia,Licenciatura
1231,335,Aprobada,Aprobado,BUENO,35000,0.0,"21,700",0.38,26557,RECIBOS DE NOMINA,Alto B,CLIENTE_BANCO,0,Bajo,ACEPTABLE,0,207,748,0,0,0,0,0,35,Propia,Licenciatura
1232,20050,Aprobada,Aprobado,BUENO,7800,1.0,"8,502",-0.09,23266,PROPIEDAD ACTIVO FIJO,Medio B,NO_CLIENTE,0,Bajo,ALTO,0,211,711,0,0,0,0,0,35,Hipoteca,Posgrado
1233,4392,Aprobada,Aprobado,BUENO,4999,1.0,"3,599",0.28,20596,RECIBOS DE NOMINA,Alto C,CLIENTE_BANCO,0,Bajo,ACEPTABLE,0,211,748,0,0,0,0,0,35,Renta,Posgrado
1234,4147,Aprobada,Aprobado,BUENO,9899,0.0,"7,325",0.26,27839,RECIBOS DE NOMINA,Medio B,CLIENTE_BANCO,0,Bajo,ACEPTABLE,0,215,736,0,0,0,0,0,35,Hipoteca,Posgrado
1235,4001,Aprobada,Aprobado,REGULAR,2999,0.0,720,0.76,25664,PAGOS PROV SEMESTRALES PF,Alto B,CLIENTE_BANCO,0,Mínimo,ACEPTABLE,0,215,786,0,0,0,0,0,35,Hipoteca,Posgrado
1236,7912,Aprobada,Aprobado,BUENO,6000,2.0,"3,660",0.39,24222,RECIBOS DE NOMINA,Medio B,NO_CLIENTE,0,Bajo,ACEPTABLE,0,216,739,0,0,0,0,0,35,Propia,Preparatoria
1237,9431,Aprobada,Aprobado,BUENO,1999,2.0,"2,119",-0.06,19085,PROPIEDAD ACTIVO FIJO,Medio A,CLIENTE_BANCO,5000,Bajo,ALTO,0,218,723,1,1370,250,0,0,35,Familiares,Licenciatura
1238,567,Aprobada,Aprobado,REGULAR,9899,0.0,"3,663",0.63,26260,RECIBOS DE NOMINA,Medio A,CLIENTE_BANCO,7300,Bajo,ACEPTABLE,0,218,727,1,4896,250,0,0,35,Renta,Preparatoria
1239,4687,Aprobada,Aprobado,REGULAR,2999,2.0,"3,029",-0.01,23622,PROPIEDAD ACTIVO FIJO,Medio B,NO_CLIENTE,0,Medio ,ALTO,0,220,699,0,0,0,0,0,35,Hipoteca,Preparatoria
1240,4068,Aprobada,Aprobado,BUENO,9899,2.0,"9,008",0.09,20638,PROPIEDAD ACTIVO FIJO,Medio A,CLIENTE_BANCO,17100,Bajo,ACEPTABLE,0,221,750,0,11204,0,0,0,35,Renta,Preparatoria
1241,157,Aprobada,Aprobado,REGULAR,18399,2.0,"21,343",-0.16,27528,RECIBOS DE NOMINA,Medio B,NO_CLIENTE,0,Medio ,ALTO,0,222,684,0,0,0,0,0,35,Renta,Licenciatura
1242,4878,Aprobada,Aprobado,BUENO,49999,2.0,"40,499",0.19,26057,PROPIEDAD ACTIVO FIJO,Alto B,CLIENTE_BANCO,38500,Bajo,ACEPTABLE,0,223,719,0,0,0,0,0,35,Renta,Posgrado
1243,6619,Aprobada,Aprobado,BUENO,39999,0.0,"30,799",0.23,24271,PROPIEDAD ACTIVO FIJO,Alto B,CLIENTE_BANCO,16100,Mínimo,ACEPTABLE,0,223,757,1,3807,250,0,0,35,Hipoteca,Posgrado
1244,982,Aprobada,Aprobado,REGULAR,21900,1.0,"5,694",0.74,18872,RECIBOS DE NOMINA,Medio A,NO_CLIENTE,0,Mínimo,ACEPTABLE,0,224,794,0,0,0,0,0,35,Familiares,Posgrado
1245,4369,Aprobada,Aprobado,REGULAR,9899,0.0,"1,485",0.85,26663,PROPIEDAD ACTIVO FIJO,Medio A,CLIENTE_BANCO,5100,Bajo,ACEPTABLE,0,225,711,0,5866,0,4584,0,35,Familiares,Preparatoria
1246,624,Aprobada,Aprobado,BUENO,39999,1.0,"35,599",0.11,23670,PROPIEDAD ACTIVO FIJO,Medio A,CLIENTE_BANCO,50000,Mínimo,ACEPTABLE,0,228,766,0,0,0,363872,0,35,Propia,Licenciatura
1247,14091,Aprobada,Aprobado,BUENO,55000,2.0,"36,850",0.33,20407,RECIBOS DE NOMINA,Alto A,CLIENTE_BANCO,0,Bajo,ACEPTABLE,0,234,733,0,0,0,0,0,35,Renta,Licenciatura
1248,9401,Aprobada,Aprobado,BUENO,200000,0.0,"124,000",0.38,27950,RECIBOS DE NOMINA,Medio A,CLIENTE_BANCO,5300,Bajo,ACEPTABLE,0,234,740,1,2144,250,0,0,35,Hipoteca,Licenciatura
1249,44,Aprobada,Aprobado,BUENO,9899,1.0,"9,899",0.0,26110,RECIBOS DE NOMINA,Alto A,CLIENTE_BANCO,34000,Bajo,ACEPTABLE,0,236,720,0,0,0,0,0,35,Hipoteca,Preparatoria
1250,4160,Aprobada,Aprobado,BUENO,32000,1.0,"35,200",-0.1,24000,RECIBOS DE NOMINA,Medio B,NO_CLIENTE,0,Bajo,ALTO,0,237,710,0,0,0,0,0,35,Hipoteca,Licenciatura
1251,290,Aprobada,Aprobado,BUENO,4999,0.0,"4,199",0.16,19161,RECIBOS DE NOMINA,Alto C,CLIENTE_BANCO,0,Bajo,ACEPTABLE,0,241,726,0,0,0,0,0,35,Familiares,Preparatoria
1252,9030,Aprobada,Aprobado,BUENO,24002,1.0,"25,922",-0.08,26717,RECIBOS DE NOMINA,Medio A,CLIENTE_BANCO,15000,Bajo,ALTO,0,244,723,0,4168,0,32624,0,35,Familiares,Licenciatura
1253,290,Aprobada,Aprobado,BUENO,49999,0.0,"47,499",0.05,23406,RECIBOS DE NOMINA,Medio A,CLIENTE_BANCO,129500,Bajo,ACEPTABLE,0,245,737,0,6653,0,47776,0,35,Propia,Preparatoria
1254,749,Aprobada,Aprobado,BUENO,17000,1.0,"15,640",0.08,20720,RECIBOS DE NOMINA,Alto C,CLIENTE_BANCO,0,Bajo,ACEPTABLE,0,252,728,0,0,0,0,0,35,Hipoteca,Preparatoria
1255,913,Aprobada,Aprobado,BUENO,9899,0.0,"7,424",0.25,28006,PROPIEDAD ACTIVO FIJO,Alto A,CLIENTE_BANCO,33500,Mínimo,ACEPTABLE,0,256,772,0,567,0,0,0,35,Renta,Posgrado
1256,4577,Aprobada,Aprobado,REGULAR,19500,0.0,"5,070",0.74,25818,RECIBOS DE NOMINA,Alto B,CLIENTE_BANCO,0,Mínimo,ACEPTABLE,0,256,784,0,0,0,0,0,35,Hipoteca,Posgrado
1257,6578,Aprobada,Aprobado,BUENO,9899,0.0,"8,414",0.15,24367,PROPIEDAD ACTIVO FIJO,Alto A,CLIENTE_BANCO,15000,Bajo,ACEPTABLE,0,271,723,1,2595,250,0,0,35,Renta,Preparatoria
1258,290,Aprobada,Aprobado,BUENO,49999,2.0,"27,999",0.44,19199,RECIBOS DE NOMINA,Medio A,CLIENTE_BANCO,118000,Mínimo,ACEPTABLE,0,275,757,1,20444,1480,0,0,35,Renta,Preparatoria
1259,103,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,26670,PROPIEDAD ACTIVO FIJO,,NO_CLIENTE,0,Alto,BAJO,4,89,0,0,0,0,81469,0,36,Hipoteca,Posgrado
1260,4266,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,23652,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,4,89,0,0,10389,0,0,0,36,Propia,Posgrado
1261,6472,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,20761,RECIBOS DE NOMINA,,NO_CLIENTE,15000,Alto,BAJO,4,89,0,1,6366,250,0,0,36,Hipoteca,Preparatoria
1262,26,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,28090,PAGOS PROV SEMESTRALES PF,,NO_CLIENTE,0,Alto,BAJO,5,89,0,0,0,0,0,0,36,Hipoteca,Licenciatura
1263,7719,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,25844,PROPIEDAD ACTIVO FIJO,,NO_CLIENTE,0,Alto,BAJO,5,89,0,0,0,0,0,0,36,Renta,Posgrado
1264,879,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,24416,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,5,89,0,0,0,0,0,0,36,Hipoteca,Preparatoria
